id|data_iniSE|casos|ibge_code|cidade|uf|cep|latitude|longitude
7084|2015-03-08|2.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7085|2015-03-15|1.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7086|2015-03-22|3.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7087|2015-03-29|0.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7088|2015-04-05|7.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7089|2015-04-12|7.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7090|2015-04-19|5.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7091|2015-04-26|7.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7092|2015-05-03|4.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7093|2015-05-10|1.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7094|2015-05-17|4.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7095|2015-05-24|4.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7096|2015-05-31|10.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7097|2015-06-07|10.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7098|2015-06-14|13.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7099|2015-06-21|20.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7100|2015-06-28|20.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7101|2015-07-05|16.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7102|2015-07-12|11.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7103|2015-07-19|11.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7104|2015-07-26|10.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7105|2015-08-02|11.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7106|2015-08-09|9.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7107|2015-08-16|2.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7108|2015-08-23|1.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7109|2015-08-30|0.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7110|2015-09-06|1.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7111|2015-09-13|0.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7112|2015-09-20|0.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7113|2015-09-27|0.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7118|2015-11-01|1.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7119|2015-11-08|2.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7120|2015-11-15|0.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7121|2015-11-22|2.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7122|2015-11-29|2.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7123|2015-12-06|0.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7124|2015-12-13|0.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7125|2015-12-20|0.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7126|2015-12-27|0.0|230220|Beberibe|CE|62840-000|-4.439|-38.08
7337|2015-01-04|3.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7338|2015-01-11|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7339|2015-01-18|1.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7340|2015-01-25|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7341|2015-02-01|1.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7342|2015-02-08|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7343|2015-02-15|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7344|2015-02-22|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7345|2015-03-01|1.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7346|2015-03-08|3.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7347|2015-03-15|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7348|2015-03-22|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7349|2015-03-29|2.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7350|2015-04-05|3.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7351|2015-04-12|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7352|2015-04-19|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7353|2015-04-26|3.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7354|2015-05-03|1.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7355|2015-05-10|3.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7356|2015-05-17|3.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7357|2015-05-24|3.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7358|2015-05-31|2.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7359|2015-06-07|1.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7360|2015-06-14|2.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7361|2015-06-21|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7362|2015-06-28|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7363|2015-07-05|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7364|2015-07-12|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7365|2015-07-19|1.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7366|2015-07-26|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7367|2015-08-02|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7368|2015-08-09|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7369|2015-08-16|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7370|2015-08-23|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7371|2015-08-30|2.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7372|2015-09-06|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7373|2015-09-13|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7374|2015-09-20|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7375|2015-09-27|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7380|2015-11-01|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7381|2015-11-08|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7382|2015-11-15|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7383|2015-11-22|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7384|2015-11-29|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7385|2015-12-06|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7386|2015-12-13|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7387|2015-12-20|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7388|2015-12-27|0.0|230230|Bela Cruz|CE|62570-000|-3.0629|-40.2583
7599|2015-01-04|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7600|2015-01-11|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7601|2015-01-18|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7602|2015-01-25|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7603|2015-02-01|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7604|2015-02-08|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7605|2015-02-15|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7606|2015-02-22|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7607|2015-03-01|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7608|2015-03-08|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7609|2015-03-15|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7610|2015-03-22|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7611|2015-03-29|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7612|2015-04-05|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7613|2015-04-12|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7614|2015-04-19|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7615|2015-04-26|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7616|2015-05-03|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7617|2015-05-10|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7618|2015-05-17|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7619|2015-05-24|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7620|2015-05-31|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7621|2015-06-07|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7622|2015-06-14|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7623|2015-06-21|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7624|2015-06-28|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7625|2015-07-05|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7626|2015-07-12|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7627|2015-07-19|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7628|2015-07-26|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7629|2015-08-02|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7630|2015-08-09|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7631|2015-08-16|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7632|2015-08-23|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7633|2015-08-30|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7634|2015-09-06|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7635|2015-09-13|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7636|2015-09-20|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7637|2015-09-27|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7642|2015-11-01|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7643|2015-11-08|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7644|2015-11-15|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7645|2015-11-22|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7646|2015-11-29|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7647|2015-12-06|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7648|2015-12-13|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7649|2015-12-20|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7650|2015-12-27|0.0|230240|Boa Viagem|CE|63870-000|-5.0254|-39.8417
7861|2015-01-04|3.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7862|2015-01-11|10.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7863|2015-01-18|4.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7864|2015-01-25|2.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7865|2015-02-01|2.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7866|2015-02-08|4.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7867|2015-02-15|1.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7868|2015-02-22|5.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7869|2015-03-01|10.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7870|2015-03-08|4.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7871|2015-03-15|3.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7872|2015-03-22|2.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7873|2015-03-29|9.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7874|2015-04-05|8.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7875|2015-04-12|17.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7876|2015-04-19|6.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7877|2015-04-26|16.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7878|2015-05-03|18.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7879|2015-05-10|21.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7880|2015-05-17|19.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7881|2015-05-24|15.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7882|2015-05-31|8.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7883|2015-06-07|7.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7884|2015-06-14|14.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7885|2015-06-21|12.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7886|2015-06-28|29.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7887|2015-07-05|11.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7888|2015-07-12|12.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7889|2015-07-19|2.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7890|2015-07-26|2.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7891|2015-08-02|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7892|2015-08-09|1.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7893|2015-08-16|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7894|2015-08-23|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7895|2015-08-30|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7896|2015-09-06|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7897|2015-09-13|1.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7898|2015-09-20|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7899|2015-09-27|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7904|2015-11-01|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7905|2015-11-08|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7906|2015-11-15|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7907|2015-11-22|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7908|2015-11-29|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7909|2015-12-06|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7910|2015-12-13|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7911|2015-12-20|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
7912|2015-12-27|0.0|230250|Brejo Santo|CE|63260-000|-7.6223|-38.8819
8123|2015-01-04|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8124|2015-01-11|2.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8125|2015-01-18|1.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8126|2015-01-25|1.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8127|2015-02-01|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8128|2015-02-08|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8129|2015-02-15|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8130|2015-02-22|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8131|2015-03-01|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8132|2015-03-08|1.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8133|2015-03-15|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8134|2015-03-22|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8135|2015-03-29|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8136|2015-04-05|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8137|2015-04-12|1.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8138|2015-04-19|1.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8139|2015-04-26|1.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8140|2015-05-03|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8141|2015-05-10|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8142|2015-05-17|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8143|2015-05-24|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8144|2015-05-31|1.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8145|2015-06-07|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8146|2015-06-14|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8147|2015-06-21|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8148|2015-06-28|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8149|2015-07-05|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8150|2015-07-12|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8151|2015-07-19|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8152|2015-07-26|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8153|2015-08-02|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8154|2015-08-09|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8155|2015-08-16|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8156|2015-08-23|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8157|2015-08-30|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8158|2015-09-06|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8159|2015-09-13|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8160|2015-09-20|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8161|2015-09-27|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8166|2015-11-01|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8167|2015-11-08|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8168|2015-11-15|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8169|2015-11-22|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8170|2015-11-29|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8171|2015-12-06|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8172|2015-12-13|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8173|2015-12-20|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8174|2015-12-27|0.0|230260|Camocim|CE|62400-000|-2.9366|-40.8389
8385|2015-01-04|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8386|2015-01-11|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8387|2015-01-18|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8388|2015-01-25|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8389|2015-02-01|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8390|2015-02-08|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8391|2015-02-15|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8392|2015-02-22|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8393|2015-03-01|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8394|2015-03-08|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8395|2015-03-15|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8396|2015-03-22|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8397|2015-03-29|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8398|2015-04-05|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8399|2015-04-12|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8400|2015-04-19|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8401|2015-04-26|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8402|2015-05-03|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8403|2015-05-10|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8404|2015-05-17|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8405|2015-05-24|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8406|2015-05-31|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8407|2015-06-07|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8408|2015-06-14|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8409|2015-06-21|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8410|2015-06-28|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8411|2015-07-05|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8412|2015-07-12|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8413|2015-07-19|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8414|2015-07-26|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8415|2015-08-02|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8416|2015-08-09|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8417|2015-08-16|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8418|2015-08-23|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8419|2015-08-30|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8420|2015-09-06|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8421|2015-09-13|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8422|2015-09-20|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8423|2015-09-27|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8428|2015-11-01|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8429|2015-11-08|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8430|2015-11-15|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8431|2015-11-22|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8432|2015-11-29|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8433|2015-12-06|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8434|2015-12-13|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8435|2015-12-20|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8436|2015-12-27|0.0|230270|Campos Sales|CE|63150-000|-6.9253|-40.2219
8647|2015-01-04|2.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8648|2015-01-11|1.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8649|2015-01-18|3.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8650|2015-01-25|3.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8651|2015-02-01|5.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8652|2015-02-08|1.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8653|2015-02-15|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8654|2015-02-22|8.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8655|2015-03-01|3.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8656|2015-03-08|8.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8657|2015-03-15|8.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8658|2015-03-22|5.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8659|2015-03-29|5.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8660|2015-04-05|5.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8661|2015-04-12|13.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8662|2015-04-19|5.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8663|2015-04-26|2.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8664|2015-05-03|4.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8665|2015-05-10|1.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8666|2015-05-17|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8667|2015-05-24|1.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8668|2015-05-31|1.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8669|2015-06-07|1.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8670|2015-06-14|3.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8671|2015-06-21|2.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8672|2015-06-28|1.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8673|2015-07-05|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8674|2015-07-12|1.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8675|2015-07-19|1.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8676|2015-07-26|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8677|2015-08-02|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8678|2015-08-09|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8679|2015-08-16|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8680|2015-08-23|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8681|2015-08-30|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8682|2015-09-06|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8683|2015-09-13|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8684|2015-09-20|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8685|2015-09-27|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8690|2015-11-01|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
8691|2015-11-08|0.0|230280|Canindé|CE|62700-000|-4.4047|-39.4175
